text,label
نحب ال أمن و نحبوش كلام ليلى ال كلبة يطبق,2
حاسدينك يحبوا y4atou سرقتهم,0
جهل مصيبة والله,0
حسبنا الله و نعمة الواقي,2
تفوه عليكم أرجل منكم وحسن منكم مزعم كن تنبر,0
كل عام ونتي بخير ي كينغ,2
ديمة معك يا بسسس,2
هكم اتيت كل حق,0
برافو بيان ديس شف,2
أن ترى بن شيكس,2
ملة باندي,2
انشالله فرز سا ونشالله غدوة باجة,2
جمعية متى وكان تجيبوا مورينهو,0
اسيفا إلي فال كليب منين بطبيعة متع ناس تبرك في والد اشعب,0
أفهدح د,0
هه فهمتك يا سلومة,2
التجموع اياهن على القوة إلي اقول دون إقصاء نقلل احنا كسنة التجموع بش نعيش لبس منش متراجعين يزيو إحشموا على رواحكم وخطونا تهديداتكم متخوفنش أي,0
راجع غندورة و حط معه وليد بن أمر ناس تفهم هند مش جبلي ناس ل علاقة,1
الله يرحمك تبقى ديمة في كلب يا زغو,2
بيان ديت سليم,2
قعد تعي,0
أحسن صحفي في تونس,2
ربي معك يا برسدنت,2
فما دس إنفرمتينس غالطين,0
توا فاق,0
ملة راحة من ومن برنامج تافه,0
ربي معك و إحصصلك اش تتمنى,2
لحاسة متع و هي بوت و تتكرر عل عباد كبرولهة رشا,0
ربي يهمك من كل شي شر في حد الدنيا رضا ولدين فوق كل شي يا ربي احملي أمي و بابا من كل شي,2
ربي اطول في عمرك يسلم,2
هه ملة طحان,0
بلاهي يزك مل كذب و نفاق متعك,0
زعمة أخمج منك,0
رنا خرجنا فرانس,1
ملة لعب ولو يتراقص به لبلد متت علل جلها رجل و هما ينكو والو,0
أخطر لون ال أزرق أجا احلوا إتبادكه من شبهت نصيحة فقط,0
برو زمر لكل و سيبونا راكم عرتن,0
كيب جينغ احنا معك,2
ترر محلة فراقك,0
كلاي يا وحش,2
برافو ي,2
جبد دبغ والله إن غلط,2
سي سليم راني ولد هند,2
برافو مر سليم توا فما ٢ عترس كن نجيبهم و نسكروا ركرة و نحضر لل موسم جي سي ولي هما اليكسيس حدد ات حربوي و تولي عندنا أن تراث جراند اكب إن أفريقي نشله يل علي يا ربي و خاصةً اليكسيس ول حدد,2
بيان فيت خولة ك ل بن شيكس,2
الله ابارك رجل أو نص ماشالله يرحم ال كرش يلي حملة,2
تشبه لولد حومتي,0
ا س ت لبارح جراح و أبرص دمين ك س س معمق ال جراح قس يا دولة ك س س,0
برجولية عالمية,2
ورينا وجهك بلاش مقلق بله,0
نشالله متنهوش لص كومنتيرس,0
فوس افذ ريسن سي سليم,2
نستعرف بيك م يعرف د لعرب كن ايتلين هم سنو لمندف ولعرب يسن في لشيت أمكالمنت حسن هرماسي,0
توووب برافو,2
hhhhhhhhhhhhhhhhhhhh شي إظحك والله,0
تو إنت جيت لبوزيد قداش تحشي فيه تي إحشم على روحك امس بركة تمجد في فرنسا تي روح نيك,0
ما هذا يزبي,0
قداش معبية بطحن هل لبلاد كان ج زوالي رهو متلفتلة حد,0
ربي يهدي مخلص ربي سبحان قال أضحى عصيتم فستترو,0
شعب إتونسي كن متع تنبير و رياحي تحليل متع واحد ما يفهم شي حبيت نلقى كومانتير أكسيبتبلي عل أكل ميس ريان,0
ارجال وزمان مفهوم أمن عشرة ٣٠ سنه و كي طمرته لمرا ميعنهش حرام أله و ربي إعوثلهة ف ولادها,2
الله خليك بصراحة برافو,2
ربي يحكم فيهم توا يهلكهم ربي متخافيش,2
سرق ليبيا,0
لا ريفولوشن عملها ال بطل وال جعني عمل أمل على ل غوفرنمنت بش تعمل قرارات تخدم هل زوالي العرس كي طالعتنا خوايج أخرى قريبة,0
ضربة معلمية,2
هههه كلب معنق كلب,0
تمشي ناس و تجي ناس و تبقى كن l4alia,2
كل كلون,0
ملا تصوهييعيب,0
بديتها ب تونسية قبل تونسي تبركالله,0
تفرجوا في باسم أهم ولاد جمعية كي اقول إسم جمعية بركة يبكي مش فروخ حشى إلي ما يستهلش,2
جبت شوية مليارات تحب تربح قول لقارات تربح لعصبة من تلي,0
ههه sareeeeeeeeeeeeeee9,0
ربي يجازيك,2
اى حرام علينا أو حلال عليهم,2
جميل والله جميل,2
بعد علينا هلمبون,0
ربي إخلهملك,2
تينت تحكي على ناس فقراء كان جيت تحب لخير لتونس تنجم تعيش شطر شعب لفقير متع تونس ون سليم ربي ازيدك خير على خير أما مدام ربي عتيق مفه حتى مشكل كي تعاون شعب لفقير,2
صباح ال ورد يا أقوى برسدنت ماشالله علينا هيا عد يا سلومة خبرنا بخبير مزيان فال دبت د أني,2
وقتاش ليوم,1
مبروك وال عقبة لكانت كلوب افريكان,2
صاحبة فيها,0
ربي يحفضك خويا علي جزاك له كل خير نش وله متمني نتلقى بيك و نشوفك ١٠٠٠ تحية منيي,2
ايتام شبشوب وملقة ال مدب متاع الكتاب برى احفظ دروسكم يا جهل ما تعرفوش تكتبوا و تقراو اتبعوا فال كرة يا جبورة,0
بن كرج سلومة ونبرة دجاج,2
ميتر عبدالزيز اصيد,2
ماكش رجل و طحان ل سواحلية,0
طفلة مرضى مصب أشكون يعاونها الله منها,0
مني همم,2
عمر مقبولة انشالله,2
راك بترون و شعب l4alya معك و ابعث اطحنا تنيك جايبينها شرفة تي أكبر سراق و نيكى هما,2
شهو لعرب شفيهة تبكي نهدك ال قلبي تعي أمين مم بس يروح يشوف ال بنتي مسكينة نوله بردين قلوب ن نلا حنان لا بنان خ خردة,0
لعقبة لل فوت ففي سا,2
كل عام هي ب خير بترون,2
ك بيان نكح ربي يوفقو إلى أمام و نشله ال كلوب في علالي,2
ربي يشفيه نشالله,2
انديك رجال ي سليم,2
كل وحيد يتعدى حدود لازمو ال عقاب والله كن ازولي يمشي لل حبس,0
برى لل كرة خير,2
شكراً سليم و ربي يحمي تونس و اولادها شرفاء,2
لغزرا متيحة,2
tawaaaaaaaaaaaaaa نشووفووك شنوا t3aaaaaaameeeeeeeeeeel نهلييف عليك ال t3aaaaaaaamelllllll شاي تبهبييعير بالفرق,0
هههه نكتة هذي,2
برافو محلاها,2
ما تونسية,2
جميس ريت رجل يدافع على الغالية كيفك والله رجل و جمهور ال 4alia معك جوسكا لا مرة,2
سليم اريحي إطحن مكش بش تنجم تكسب قلوب إتونسة ب فلوسك إلي سرقتها إنت طحنت لنهضة و مصورة شي و طحنت ال برشة احزاب و تفوق و المهد جامعة منجمتش ياخي وليت تنبر عليه انتيا كن جيت رجل رهو اشعب معك,0
اللة ل مقلق سنة فسج إست طرب بلانك بر ربرت أى سن كوربس,0
اخدم وال شعب إمعاك,2
أمين ربي انجاح كل تلميذ,2
بربي ل ناس ل قاعدين يقول و يعود ل هي مركبة بربي سبييييحح لخعييييررر,0
مهلك و محلا زنك اى للا,2
ربي معك برسدنت,2
إنت ل صناعة ال غيم,2
انتخبتك مع كبر فخيبتم أملنا فيكم كل ال فريق كبر إنتهى إنتخابات جي ستكون صاعقة على كبر,0
أكبر مزية تعملها سنة تسايبنة يرحم والديك ومسمحنك فلي تعدى يزن م تشليك,0
كلنا معك سليم رياحي لا تستمع لمرتزقة أي صحافة المجاري فنحن نواماً أما مشروعكم للفريق أعظم من مجرد إنتداب لعب نحن نريد فريق قبري لذلك سنصبر من أجل ثقتنا فيكم أي من أجل الإفريق فقط أهمس إليك سليم رياحي بين هناك كلاب مسعورة تضخ حب الإفريق تشتم أي تبكي على انتدابات أليك جهلة تحركهم ترجيت,2
حبي لسليم اريحي قبل سا ل أن كنت نحب سا قبل سي سليم ولفهم يفهم,2
طرب قعرة,0
قوة عظمى حتى فسياسة متلعبونش ترر قال ترجي دولة,0
اسمعني إنت إنفيستسور اى ال إترنجر معناها حتى إنت تفتش كان مصالحك شخصية في دول أخرى الباجي يحب يرجع رقد و هذا الموت و الحرق و لا تجمع,0
حتى كن وصل تو يخر فيه,0
سليم رياحي برسدنت د تونسية بقدرة ربي,2
ريلي جنتلمان,2
تعيش يا سلومة القال,2
برافو وصل,2
ملة حكاية حول تحكي فيها على شكون تجد لقروي يطلب فلوس مقص هو ارجل وراح كونغرس لامريكاٍ,0
وحدك فالوهرة يمعلممممممم,2
ن كومنت,0
وهتك منول برافو,2
أحدثك على مستقبل فتصل انني جحيل نظرتي لل وضع علمي بداية عاصفة علمية و ما متى منها إلا فقير فستعد ل حاربن لا أولى ولا ثانية حرب سيخسر فيها عراب ثلث من أمة,0
انشالله يكون رجال و يجب إطرح,0
سليم يا محلم,2
حوار فلووب,0
عثمثم إيه إن زادة كيفك,2
تتصلب أعلى كرشك أطعته ب البث نووي داري أبي أبي أبي اباحي جج هه,2
توب برافو,2
كن رجل سا أمانة وشعب انعق,2
حمدله قدرتنا ف سخانة ههه,0
اعملوا تالا على شن متاعي,2
ربي يفضلك لينا يا سي منسف يا رالي فلوس إدنيا إل كل ما تسواش اطرب إلي تعفس عليه ففي كبررررررر ما امي فمل,2
مبروك و نشالله ما تكمل تشريهم البقية الكل و ترتحنا,2
aaaaaaaaaaaaaaaaaaaaaaaaaaah يا سليم رنا مرضنا مجمعية أمنيتي نرجع كما قبل و يلزمنا جورتاس صحاح رنا معملين على ربي و عليك,0
ج أي فتي بر كبر,2
وي ك إست فري وشكون يفهمك ابكي عل مخ,0
الله يرحم والديك و ألي عاجبو عجب و ألي ما عجبوش يمشي,2
